case_id,split_source,case_dir,t1n_path,has_t1n,shape_t1n,spacing_t1n,affine_hash_t1n,t1c_path,has_t1c,shape_t1c,spacing_t1c,affine_hash_t1c,t2w_path,has_t2w,shape_t2w,spacing_t2w,affine_hash_t2w,t2f_path,has_t2f,shape_t2f,spacing_t2f,affine_hash_t2f,raw_seg_path,has_seg,shape_seg,spacing_seg,affine_hash_seg,image_dtypes,label_dtype,labels_present,has_nan_or_inf,image_nan_inf_check,basic_qc_pass,basic_qc_reason,effective_seg_path,label_source,has_corrected_label,has_illegal_label_after_overlay,illegal_label_values_after_overlay,final_qc_pass,final_qc_reason,labels_present_after_overlay
BraTS-MET-01249-002,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-002,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-002/BraTS-MET-01249-002-t1n.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-002/BraTS-MET-01249-002-t1c.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-002/BraTS-MET-01249-002-t2w.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-002/BraTS-MET-01249-002-t2f.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-002/BraTS-MET-01249-002-seg.nii.gz,True,512x512x246,"0.4883,0.4883,1",8ceacdf55912c27f,int16,uint16,0;1;2;3;4,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-002/BraTS-MET-01249-002-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3;4
BraTS-MET-01249-003,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-003,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-003/BraTS-MET-01249-003-t1n.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-003/BraTS-MET-01249-003-t1c.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-003/BraTS-MET-01249-003-t2w.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-003/BraTS-MET-01249-003-t2f.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-003/BraTS-MET-01249-003-seg.nii.gz,True,512x512x246,"0.4883,0.4883,1",8ceacdf55912c27f,int16,uint16,0;1;2;3;4,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-003/BraTS-MET-01249-003-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3;4
BraTS-MET-01249-004,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-004,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-004/BraTS-MET-01249-004-t1n.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-004/BraTS-MET-01249-004-t1c.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-004/BraTS-MET-01249-004-t2w.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-004/BraTS-MET-01249-004-t2f.nii.gz,True,512x512x246,"0.4883,0.4883,1",0334b24dc599f7e4,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-004/BraTS-MET-01249-004-seg.nii.gz,True,512x512x246,"0.4883,0.4883,1",8ceacdf55912c27f,int16,uint16,0;1;2;3;4,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01249-004/BraTS-MET-01249-004-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3;4
BraTS-MET-01250-001,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-001,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-001/BraTS-MET-01250-001-t1n.nii.gz,True,256x256x332,"1,1,0.600002",e89980998f16bfed,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-001/BraTS-MET-01250-001-t1c.nii.gz,True,256x256x332,"1,1,0.600002",e89980998f16bfed,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-001/BraTS-MET-01250-001-t2w.nii.gz,True,256x256x332,"1,1,0.600002",e89980998f16bfed,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-001/BraTS-MET-01250-001-t2f.nii.gz,True,256x256x332,"1,1,0.600002",e89980998f16bfed,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-001/BraTS-MET-01250-001-seg.nii.gz,True,256x256x332,"1,1,0.600002",59e2f6122a66dc8a,int16,uint16,0;3;4,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-001/BraTS-MET-01250-001-seg.nii.gz,raw,False,False,,True,pass,0;3;4
BraTS-MET-01250-003,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-003,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-003/BraTS-MET-01250-003-t1n.nii.gz,True,256x256x332,"1,1,0.600002",e89980998f16bfed,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-003/BraTS-MET-01250-003-t1c.nii.gz,True,256x256x332,"1,1,0.600002",e89980998f16bfed,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-003/BraTS-MET-01250-003-t2w.nii.gz,True,256x256x332,"1,1,0.600002",e89980998f16bfed,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-003/BraTS-MET-01250-003-t2f.nii.gz,True,256x256x332,"1,1,0.600002",e89980998f16bfed,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-003/BraTS-MET-01250-003-seg.nii.gz,True,256x256x332,"1,1,0.600002",59e2f6122a66dc8a,int16,uint16,0,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01250-003/BraTS-MET-01250-003-seg.nii.gz,raw,False,False,,True,pass,0
BraTS-MET-01251-001,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-001,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-001/BraTS-MET-01251-001-t1n.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-001/BraTS-MET-01251-001-t1c.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-001/BraTS-MET-01251-001-t2w.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-001/BraTS-MET-01251-001-t2f.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-001/BraTS-MET-01251-001-seg.nii.gz,True,256x256x178,"1,1,1",e259a457766d9c48,int16,uint16,0;2;4,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-001/BraTS-MET-01251-001-seg.nii.gz,raw,False,False,,True,pass,0;2;4
BraTS-MET-01251-002,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-002,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-002/BraTS-MET-01251-002-t1n.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-002/BraTS-MET-01251-002-t1c.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-002/BraTS-MET-01251-002-t2w.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-002/BraTS-MET-01251-002-t2f.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-002/BraTS-MET-01251-002-seg.nii.gz,True,256x256x178,"1,1,1",e259a457766d9c48,int16,uint16,0;2;3;4,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-002/BraTS-MET-01251-002-seg.nii.gz,raw,False,False,,True,pass,0;2;3;4
BraTS-MET-01251-003,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-003,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-003/BraTS-MET-01251-003-t1n.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-003/BraTS-MET-01251-003-t1c.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-003/BraTS-MET-01251-003-t2w.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-003/BraTS-MET-01251-003-t2f.nii.gz,True,256x256x178,"1,1,1",b88547b6ed59247c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-003/BraTS-MET-01251-003-seg.nii.gz,True,256x256x178,"1,1,1",e259a457766d9c48,int16,uint16,0;2;3;4,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01251-003/BraTS-MET-01251-003-seg.nii.gz,raw,False,False,,True,pass,0;2;3;4
BraTS-MET-01252-002,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01252-002,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01252-002/BraTS-MET-01252-002-t1n.nii.gz,True,256x256x376,"1,1,0.600002",f87b9f448aa8a023,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01252-002/BraTS-MET-01252-002-t1c.nii.gz,True,256x256x376,"1,1,0.600002",f87b9f448aa8a023,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01252-002/BraTS-MET-01252-002-t2w.nii.gz,True,256x256x376,"1,1,0.600002",f87b9f448aa8a023,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01252-002/BraTS-MET-01252-002-t2f.nii.gz,True,256x256x376,"1,1,0.600002",f87b9f448aa8a023,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01252-002/BraTS-MET-01252-002-seg.nii.gz,True,256x256x376,"1,1,0.600002",03c967835dec87e4,int16,uint16,0;1;2;3;4,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01252-002/BraTS-MET-01252-002-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3;4
BraTS-MET-01253-001,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-001,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-001/BraTS-MET-01253-001-t1n.nii.gz,True,512x512x372,"0.4883,0.4883,0.600002",050e8cce59a4da56,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-001/BraTS-MET-01253-001-t1c.nii.gz,True,512x512x372,"0.4883,0.4883,0.600002",050e8cce59a4da56,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-001/BraTS-MET-01253-001-t2w.nii.gz,True,512x512x372,"0.4883,0.4883,0.600002",050e8cce59a4da56,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-001/BraTS-MET-01253-001-t2f.nii.gz,True,512x512x372,"0.4883,0.4883,0.600002",050e8cce59a4da56,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-001/BraTS-MET-01253-001-seg.nii.gz,True,512x512x372,"0.4883,0.4883,0.600002",0d22d344dd4499df,int16,uint16,0;1;2;3,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-001/BraTS-MET-01253-001-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-01253-002,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-002,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-002/BraTS-MET-01253-002-t1n.nii.gz,True,512x512x372,"0.4883,0.4883,0.600002",050e8cce59a4da56,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-002/BraTS-MET-01253-002-t1c.nii.gz,True,512x512x372,"0.4883,0.4883,0.600002",050e8cce59a4da56,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-002/BraTS-MET-01253-002-t2w.nii.gz,True,512x512x372,"0.4883,0.4883,0.600002",050e8cce59a4da56,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-002/BraTS-MET-01253-002-t2f.nii.gz,True,512x512x372,"0.4883,0.4883,0.600002",050e8cce59a4da56,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-002/BraTS-MET-01253-002-seg.nii.gz,True,512x512x372,"0.4883,0.4883,0.600002",0d22d344dd4499df,int16,uint16,0;1;2;3,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01253-002/BraTS-MET-01253-002-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-01254-000,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-000/BraTS-MET-01254-000-t1n.nii.gz,True,512x512x392,"0.5,0.5,0.5",dfe45687876a9f1c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-000/BraTS-MET-01254-000-t1c.nii.gz,True,512x512x392,"0.5,0.5,0.5",dfe45687876a9f1c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-000/BraTS-MET-01254-000-t2w.nii.gz,True,512x512x392,"0.5,0.5,0.5",dfe45687876a9f1c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-000/BraTS-MET-01254-000-t2f.nii.gz,True,512x512x392,"0.5,0.5,0.5",dfe45687876a9f1c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-000/BraTS-MET-01254-000-seg.nii.gz,True,512x512x392,"0.5,0.5,0.5",57ad41a0c2df956e,int16,uint16,0;1;2;3,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-000/BraTS-MET-01254-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-01254-001,train_ucsd,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-001,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-001/BraTS-MET-01254-001-t1n.nii.gz,True,512x512x392,"0.5,0.5,0.5",dfe45687876a9f1c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-001/BraTS-MET-01254-001-t1c.nii.gz,True,512x512x392,"0.5,0.5,0.5",dfe45687876a9f1c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-001/BraTS-MET-01254-001-t2w.nii.gz,True,512x512x392,"0.5,0.5,0.5",dfe45687876a9f1c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-001/BraTS-MET-01254-001-t2f.nii.gz,True,512x512x392,"0.5,0.5,0.5",dfe45687876a9f1c,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-001/BraTS-MET-01254-001-seg.nii.gz,True,512x512x392,"0.5,0.5,0.5",57ad41a0c2df956e,int16,uint16,0;1;2;3,False,deferred_full_volume_io_36GB,False,affine_hash_mismatch,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/UCSD - Training/BraTS-MET-01254-001/BraTS-MET-01254-001-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
