synthetic_raw_id,synthetic_final_id,source_case_id,generation_run_id,generator_name,generator_checkpoint,modality,label_kind,label_channels,rc_policy,noise_type,sampling_method,sampling_steps,eta,crop_size,seed,roi_bbox_available,roi_x_min,roi_x_max,roi_y_min,roi_y_max,roi_z_min,roi_z_max,roi_volume_voxels,lesion_voxels_in_roi,lesion_inside_roi_ratio,nonroi_change_ratio,protected_source_change_ratio,source_seg_change_ratio,brain_mask_overlap_ratio,roi_boundary_mae,roi_boundary_gradient_jump,roi_boundary_p95_jump,z_continuity_score,z_area_smoothness,z_intensity_smoothness,intensity_drift_p1,intensity_drift_p50,intensity_drift_p99,artifact_block_score,et_t1c_contrast_ratio,snfh_t2f_contrast_ratio,snfh_t2w_contrast_ratio,cross_modality_roi_corr,label_modality_alignment_score,source_synth_roi_ssim,label_source_seg_dice,teacher_model,teacher_lesion_count_diff,manual_visual_score,quality_grade,diffusion_quality_decision,diffusion_quality_reason
BraTS-MET-00629-000,BraTS-MET-00629-000,BraTS-MET-00629-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,78,186,66,181,12,82,869400,29969,1.0,,0.0,0.0,1.0,,,,0.9028281569480896,0.84881591796875,0.9568403959274292,,,,,1.2618650197982788,1.1922861337661743,1.0192458629608154,0.053732287405359735,1.1577990055084229,,0.5229305798565761,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00629-001,BraTS-MET-00629-001,BraTS-MET-00629-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,57,206,40,196,30,96,1534104,24897,1.0,,0.0,0.0,1.0,,,,0.8945092558860779,0.8453603982925415,0.9436581134796143,,,,,1.4155733585357666,1.4384021759033203,1.1778429746627808,-0.036998158950403974,1.3439395030339558,,0.826885925646704,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00630-000,BraTS-MET-00630-000,BraTS-MET-00630-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,114,249,63,185,17,87,1152900,46417,1.0,,0.0,0.0,1.0,,,,0.8659390807151794,0.777613639831543,0.9542645215988159,,,,,1.951942801475525,1.2349776029586792,1.1209162473678589,0.20231590324836568,1.4359455506006877,,0.6220276087279204,not_run,,,A,accepted_for_training,
BraTS-MET-00630-001,BraTS-MET-00630-001,BraTS-MET-00630-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,81,190,56,157,14,77,693567,19176,1.0,,0.0,0.0,1.0,,,,0.8539489209651947,0.7558943629264832,0.9520034790039062,,,,,1.843780755996704,1.1944128274917603,1.0534088611602783,0.15249019354016513,1.3638674815495808,,0.6340420985147985,not_run,,,A,accepted_for_training,
BraTS-MET-00630-002,BraTS-MET-00630-002,BraTS-MET-00630-002,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,148,371,92,309,48,114,3193806,53567,1.0,,0.0,0.0,1.0,,,,0.8537516891956329,0.7440038323402405,0.9634995460510254,,,,,1.6728794574737549,1.1354609727859497,1.0579825639724731,0.1547835732773562,1.2887743314107258,,0.6971738495962643,not_run,,,A,accepted_for_training,
BraTS-MET-00631-000,BraTS-MET-00631-000,BraTS-MET-00631-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,118,134,21,39,47,57,2880,4817,1.0,,0.0,0.0,1.0,,,,0.8598293662071228,0.7766504287719727,0.943008303642273,,,,,1.8635547161102295,1.0359479188919067,0.9261947870254517,-0.12300091152957549,1.275232474009196,,0.4932749452611824,not_run,,,A,accepted_for_training,
BraTS-MET-00633-000,BraTS-MET-00633-000,BraTS-MET-00633-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,171,195,151,174,63,76,7176,53911,1.0,,0.0,0.0,1.0,,,,0.8794171810150146,0.7978317737579346,0.9610025882720947,,,,,2.568140983581543,1.1628031730651855,1.056360125541687,-0.029951844178953784,1.5957680940628052,,0.08544489230605323,not_run,,,A,accepted_for_training,
BraTS-MET-00634-000,BraTS-MET-00634-000,BraTS-MET-00634-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,140,164,65,186,31,75,127776,345,1.0,,0.0,0.0,1.0,,,,0.7141667902469635,0.5532039999961853,0.8751295804977417,,,,,1.68752920627594,1.2057844400405884,1.0737930536270142,0.023111183743575958,1.322368899981181,,0.826530612244898,not_run,,,A,accepted_for_training,
BraTS-MET-00635-000,BraTS-MET-00635-000,BraTS-MET-00635-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,116,163,100,185,40,82,167790,370,1.0,,0.0,0.0,1.0,,,,0.6880481541156769,0.49943846464157104,0.8766578435897827,,,,,1.1259982585906982,1.136820912361145,1.0069438219070435,0.04163202004763383,1.089920997619629,,0.8455538221528861,not_run,,,A,accepted_for_training,
BraTS-MET-00635-001,BraTS-MET-00635-001,BraTS-MET-00635-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,125,156,100,187,44,69,67425,6770,1.0,,0.0,0.0,1.0,,,,0.743699461221695,0.585913896560669,0.901485025882721,,,,,2.0953705310821533,0.8922365307807922,0.8028403520584106,0.014507908868011945,1.2634824713071187,,0.1781485468245425,not_run,,,A,accepted_for_training,
BraTS-MET-00636-000,BraTS-MET-00636-000,BraTS-MET-00636-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,98,164,72,141,16,79,286902,5054,1.0,,0.0,0.0,1.0,,,,0.7706901431083679,0.5923647880554199,0.9490154981613159,,,,,1.4693899154663086,1.0754508972167969,0.954204797744751,0.3972432055388859,1.1663485368092854,,0.3144905786226447,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00636-001,BraTS-MET-00636-001,BraTS-MET-00636-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,92,224,64,178,28,89,917928,9390,1.0,,0.0,0.0,1.0,,,,0.7433348894119263,0.5795422792434692,0.9071274995803833,,,,,1.633246660232544,1.135494589805603,0.9771421551704407,0.17491385519531163,1.2486278017361958,,0.39637947229100845,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00637-000,BraTS-MET-00637-000,BraTS-MET-00637-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,139,155,174,191,69,75,1632,6174,1.0,,0.0,0.0,1.0,,,,0.8248540163040161,0.7038167715072632,0.945891261100769,,,,,1.6467899084091187,0.8013944029808044,0.8472020030021667,-0.10313304843157162,1.0984621047973633,,0.11968935587026039,not_run,,,A,accepted_for_training,
BraTS-MET-00638-000,BraTS-MET-00638-000,BraTS-MET-00638-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,81,177,72,162,24,82,501120,95,1.0,,0.0,0.0,1.0,,,,0.7220897972583771,0.6222222447395325,0.8219573497772217,,,,,1.1336746215820312,,,0.09335945651168565,1.1336746215820312,,1.0,not_run,,,A,accepted_for_training,
BraTS-MET-00638-001,BraTS-MET-00638-001,BraTS-MET-00638-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,61,191,52,175,31,107,1215240,2145,1.0,,0.0,0.0,1.0,,,,0.6563135981559753,0.43130892515182495,0.8813182711601257,,,,,1.763634443283081,1.2456568479537964,1.212326169013977,0.016277419444580055,1.4072058200836182,,0.5020949720670391,not_run,,,A,accepted_for_training,
BraTS-MET-00639-000,BraTS-MET-00639-000,BraTS-MET-00639-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,118,282,104,288,13,69,1689856,5485,1.0,,0.0,0.0,1.0,,,,0.7668688595294952,0.6193668246269226,0.9143708944320679,,,,,1.6473675966262817,1.1259711980819702,1.049268126487732,0.08141510380452038,1.2742023070653279,,0.5149587112494923,not_run,,,A,accepted_for_training,
BraTS-MET-00639-001,BraTS-MET-00639-001,BraTS-MET-00639-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,68,228,103,252,19,93,1764160,1061,1.0,,0.0,0.0,1.0,,,,0.5945184528827667,0.3603915572166443,0.8286453485488892,,,,,1.7563343048095703,1.2039803266525269,1.0568219423294067,-0.03805984950603445,1.339045524597168,,0.7323775388291517,not_run,,,A,accepted_for_training,
BraTS-MET-00639-002,BraTS-MET-00639-002,BraTS-MET-00639-002,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,98,253,38,249,36,98,2027710,1221,1.0,,0.0,0.0,1.0,,,,0.6098434329032898,0.41706228256225586,0.8026245832443237,,,,,1.6212972402572632,1.379573106765747,1.0016236305236816,-0.01886218407370694,1.3341646591822307,,0.8214285714285714,not_run,,,A,accepted_for_training,
BraTS-MET-00639-003,BraTS-MET-00639-003,BraTS-MET-00639-003,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,110,258,108,259,51,94,960964,2135,1.0,,0.0,0.0,1.0,,,,0.6365222632884979,0.3932543992996216,0.8797901272773743,,,,,1.7045669555664062,1.1728599071502686,0.9925823211669922,0.0987951402006486,1.2900030612945557,,0.606396866840731,not_run,,,A,accepted_for_training,
BraTS-MET-00640-000,BraTS-MET-00640-000,BraTS-MET-00640-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,105,153,117,165,65,100,80640,83,1.0,,0.0,0.0,1.0,,,,0.5582454800605774,0.2666666507720947,0.8498243093490601,,,,,1.1787638664245605,0.9411771893501282,0.893864631652832,-0.031001072850180545,1.0046018958091736,,0.8391608391608392,not_run,,,A,accepted_for_training,
BraTS-MET-00641-001,BraTS-MET-00641-001,BraTS-MET-00641-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,83,173,93,136,53,100,181890,56281,1.0,,0.0,0.0,1.0,,,,0.89296954870224,0.8340573310852051,0.9518817663192749,,,,,1.5739794969558716,0.9835677742958069,0.9126003384590149,0.003376670977795907,1.1567158699035645,,0.10127692593154868,not_run,,,A,accepted_for_training,
BraTS-MET-00641-002,BraTS-MET-00641-002,BraTS-MET-00641-002,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,128,274,161,224,44,77,303534,88279,1.0,,0.0,0.0,1.0,,,,0.8502194583415985,0.7819259166717529,0.9185130000114441,,,,,2.0656840801239014,1.0072875022888184,0.9937277436256409,-0.04785155397266492,1.3555664420127869,,0.10602761180420721,not_run,,,A,accepted_for_training,
BraTS-MET-00642-000,BraTS-MET-00642-000,BraTS-MET-00642-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,345,356,287,299,24,25,132,98,1.0,,0.0,0.0,1.0,,,,,,,,,,,2.301136016845703,,,-0.020253757772758698,2.301136016845703,,1.0,not_run,,,A,accepted_for_training,
BraTS-MET-00643-000,BraTS-MET-00643-000,BraTS-MET-00643-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,135,143,235,245,48,53,400,1323,1.0,,0.0,0.0,1.0,,,,0.6712031066417694,0.487704873085022,0.8547013401985168,,,,,1.7177995443344116,0.9385364651679993,0.9759737253189087,0.02459301466001197,1.2107699116071065,,0.24302788844621515,not_run,,,A,accepted_for_training,
BraTS-MET-00644-000,BraTS-MET-00644-000,BraTS-MET-00644-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,78,246,49,239,24,85,1947120,61641,1.0,,0.0,0.0,1.0,,,,0.7634685039520264,0.6184099912643433,0.9085270166397095,,,,,2.5023117065429688,1.068475604057312,1.1382238864898682,-0.02838220238910233,1.5696703990300496,,0.08891782541970888,not_run,,,A,accepted_for_training,
BraTS-MET-00644-001,BraTS-MET-00644-001,BraTS-MET-00644-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,63,196,73,127,19,78,423738,8167,1.0,,0.0,0.0,1.0,,,,0.6808750331401825,0.5376995205879211,0.8240505456924438,,,,,2.579411745071411,0.9635153412818909,0.9854563474655151,0.018802424355738062,1.5094611446062725,,0.16017120973192162,not_run,,,A,accepted_for_training,
BraTS-MET-00645-000,BraTS-MET-00645-000,BraTS-MET-00645-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,81,188,45,176,20,89,967173,497,1.0,,0.0,0.0,1.0,,,,0.6785542666912079,0.4424441456794739,0.9146643877029419,,,,,1.291251301765442,,,-0.046840668514724106,1.291251301765442,,1.0,not_run,,,A,accepted_for_training,
BraTS-MET-00646-000,BraTS-MET-00646-000,BraTS-MET-00646-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,105,161,83,178,25,77,276640,72,1.0,,0.0,0.0,1.0,,,,0.6822369992733002,0.5844155550003052,0.7800584435462952,,,,,1.2151376008987427,1.1328314542770386,1.206792950630188,0.004752771961558581,1.1849206686019897,,0.7586206896551724,not_run,,,A,accepted_for_training,
BraTS-MET-00647-001,BraTS-MET-00647-001,BraTS-MET-00647-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,80,157,58,166,22,92,582120,5414,1.0,,0.0,0.0,1.0,,,,0.7320182919502258,0.5321531891822815,0.9318833947181702,,,,,1.2353559732437134,1.0669978857040405,1.0271724462509155,0.02900267754201132,1.1098421017328899,,0.22666229937766133,not_run,,,A,accepted_for_training,
BraTS-MET-00648-000,BraTS-MET-00648-000,BraTS-MET-00648-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,75,173,51,185,23,91,892976,1516,1.0,,0.0,0.0,1.0,,,,0.7656847238540649,0.6147494316101074,0.9166200160980225,,,,,1.1864055395126343,1.212316870689392,1.0164339542388916,0.3441015318532971,1.1383854548136394,,0.8365310821181888,not_run,,,A,accepted_for_training,
BraTS-MET-00648-001,BraTS-MET-00648-001,BraTS-MET-00648-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,66,200,40,197,24,101,1619926,919,1.0,,0.0,0.0,1.0,,,,0.6568169891834259,0.4332670569419861,0.8803669214248657,,,,,1.4747228622436523,,,0.1406208374079612,1.4747228622436523,,1.0,not_run,,,A,accepted_for_training,
BraTS-MET-00650-000,BraTS-MET-00650-000,BraTS-MET-00650-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,91,172,95,157,27,82,276210,7705,1.0,,0.0,0.0,1.0,,,,0.8310361802577972,0.728390634059906,0.9336817264556885,,,,,1.2923154830932617,1.222590446472168,1.032038688659668,0.15260103267324543,1.1823148727416992,,0.23925959780621572,not_run,,,A,accepted_for_training,
BraTS-MET-00653-003,BraTS-MET-00653-003,BraTS-MET-00653-003,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,134,281,135,283,37,76,848484,1213,1.0,,0.0,0.0,1.0,,,,0.6775144338607788,0.518153965473175,0.8368749022483826,,,,,1.5435665845870972,1.0935243368148804,0.919819176197052,-0.01834074454432076,1.1856366991996765,,0.7095744680851064,not_run,,,A,accepted_for_training,
BraTS-MET-00653-004,BraTS-MET-00653-004,BraTS-MET-00653-004,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,83,250,91,244,33,93,1533060,1818,1.0,,0.0,0.0,1.0,,,,0.6992365121841431,0.5276512503623962,0.8708217740058899,,,,,1.694939136505127,1.1985915899276733,1.0723154544830322,0.0008274351643263548,1.321948726971944,,0.7366226546212647,not_run,,,A,accepted_for_training,
BraTS-MET-00653-005,BraTS-MET-00653-005,BraTS-MET-00653-005,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,69,177,72,211,58,106,720576,2820,1.0,,0.0,0.0,1.0,,,,0.7726788818836212,0.6326174139976501,0.9127403497695923,,,,,1.6973265409469604,1.2138516902923584,1.128881573677063,-0.03326237930207876,1.346686601638794,,0.4188393608074012,not_run,,,A,accepted_for_training,
BraTS-MET-00653-006,BraTS-MET-00653-006,BraTS-MET-00653-006,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,60,195,70,219,18,96,1568970,3788,1.0,,0.0,0.0,1.0,,,,0.7112704217433929,0.5896964073181152,0.8328444361686707,,,,,1.816170573234558,1.1822543144226074,1.0702996253967285,0.025794848283416827,1.356241504351298,,0.5621560068324161,not_run,,,A,accepted_for_training,
BraTS-MET-00654-000,BraTS-MET-00654-000,BraTS-MET-00654-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,112,148,70,156,19,86,207432,126,1.0,,0.0,0.0,1.0,,,,0.7203123569488525,0.5529100298881531,0.887714684009552,,,,,1.1629356145858765,,,-0.01075627093242095,1.1629356145858765,,1.0,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00654-001,BraTS-MET-00654-001,BraTS-MET-00654-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,90,175,56,169,31,79,461040,348,1.0,,0.0,0.0,1.0,,,,0.5880127549171448,0.32058823108673096,0.8554372787475586,,,,,1.3568710088729858,0.9730390906333923,0.8885990381240845,-0.005994131744037456,1.0728363792101543,,0.6563706563706564,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00655-000,BraTS-MET-00655-000,BraTS-MET-00655-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,73,189,52,208,22,87,1176240,10413,1.0,,0.0,0.0,1.0,,,,0.7491047382354736,0.6086386442184448,0.8895708322525024,,,,,1.6481273174285889,1.0149109363555908,0.9671993255615234,-0.06298034637836582,1.2100791931152344,,0.5016188214979495,not_run,,,A,accepted_for_training,
BraTS-MET-00656-000,BraTS-MET-00656-000,BraTS-MET-00656-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,115,152,84,143,64,81,37111,26038,1.0,,0.0,0.0,1.0,,,,0.9031023383140564,0.8407756090164185,0.9654290676116943,,,,,1.5069258213043213,0.9028045535087585,0.8753757476806641,-0.18272547543464565,1.0950353741645813,,0.17322061248114498,not_run,,,A,accepted_for_training,
BraTS-MET-00656-001,BraTS-MET-00656-001,BraTS-MET-00656-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,65,185,59,196,36,75,641160,5303,1.0,,0.0,0.0,1.0,,,,0.7254728078842163,0.5632184147834778,0.8877272009849548,,,,,1.4211214780807495,1.0132646560668945,1.0171440839767456,-0.13759791684273268,1.1505100727081299,,0.17011732229123533,not_run,,,A,accepted_for_training,
BraTS-MET-00657-000,BraTS-MET-00657-000,BraTS-MET-00657-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,147,188,102,208,52,67,65190,9698,1.0,,0.0,0.0,1.0,,,,0.8583010733127594,0.7585607171058655,0.9580414295196533,,,,,2.0447535514831543,1.0456498861312866,0.9497148394584656,-0.05168719346357211,1.3467060923576355,,0.49666718338242133,not_run,,,A,accepted_for_training,
BraTS-MET-00658-000,BraTS-MET-00658-000,BraTS-MET-00658-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,88,243,101,254,49,84,830025,5754,1.0,,0.0,0.0,1.0,,,,0.7648824453353882,0.6388447284698486,0.8909201622009277,,,,,1.3349815607070923,1.1034806966781616,0.9970620274543762,-0.005375485223480775,1.14517476161321,,0.4448648648648649,not_run,,,A,accepted_for_training,
BraTS-MET-00658-001,BraTS-MET-00658-001,BraTS-MET-00658-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,86,238,65,245,29,87,1586880,33056,1.0,,0.0,0.0,1.0,,,,0.8177590668201447,0.6963630318641663,0.939155101776123,,,,,1.932181715965271,1.0179452896118164,1.00474214553833,-0.04785932328763091,1.3182897170384724,,0.17188364119013383,not_run,,,A,accepted_for_training,
